Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate
"Super Mega Baseball™ 4 (English, Japanese)",Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA06141_00-SMB4PS5GAME00000,60%,HK$398.00,HK$159.20,14/2/2024 03:59 PM UTC,4.26,112,Sport,2/6/2023
Titanfall™ 2 Standard Edition (English/Chinese Ver.),Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-CUSA04027_00-ASIAPLACEHOLDER0,80%,HK$160.00,HK$32.00,14/2/2024 03:59 PM UTC,4.54,111k,"Action, Adventure, Shooter",27/10/2016
Unravel (English Ver.),Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-CUSA02685_00-ASIA000000000000,80%,HK$160.00,HK$32.00,14/2/2024 03:59 PM UTC,4.51,38k,"Adventure, Adventure, Puzzle",8/2/2016
EA SPORTS™ WRC (English),Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA06093_00-WRC2023PS5GAME00,50%,HK$399.00,HK$199.50,14/2/2024 03:59 PM UTC,3.75,1.1k,Driving/Racing,31/10/2023
Sherlock Holmes Chapter One - Beyond a Joke DLC (English/Chinese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01978_00-DLC17SHCO0000000,65%,HK$38.00,HK$13.30,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",17/12/2021
Investigator Pack (English/Chinese/Korean/Japanese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-2697560919616426,65%,HK$38.00,HK$13.30,14/2/2024 03:59 PM UTC,0,No,Adventure,18/2/2021
"Lovecraftian Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01772_00-0093683353502823,80%,HK$638.00,HK$127.60,14/2/2024 03:59 PM UTC,3.82,403,"Adventure, Action, Horror",25/7/2023
Merciful Madness (English/Chinese/Korean/Japanese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-5479656096132641,65%,HK$78.00,HK$27.30,14/2/2024 03:59 PM UTC,0,No,Adventure,18/2/2021
Sherlock Holmes Chapter One - M for Mystery DLC (English/Chinese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01978_00-DLC16SHCO0000000,65%,HK$78.00,HK$27.30,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",22/3/2022
Sherlock Holmes Chapter One - Mycroft's Pride DLC (English/Chinese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01978_00-DLC19SHCO0000000,65%,HK$78.00,HK$27.30,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",20/1/2022
Sherlock Holmes Chapter One - Saints and Sinners (English/Chinese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01978_00-DLC18SHCO0000000,65%,HK$38.00,HK$13.30,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",15/11/2021
"Sherlock Holmes Chapter One (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01978_00-SHCOFROGWARESUAK,80%,HK$348.00,HK$69.60,14/2/2024 03:59 PM UTC,4.27,625,"Action, Adventure",15/11/2021
"Sherlock Holmes Essential Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-CUSA26518_00-3ESSENTIALBUNDLE,85%,HK$798.00,HK$119.70,14/2/2024 03:59 PM UTC,4.12,484,Adventure,19/5/2022
"Sherlock Holmes The Awakened PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA08069_00-SH3THEAWAKENEDUA,50%,HK$308.00,HK$154.00,14/2/2024 03:59 PM UTC,4.22,349,"Horror, Adventure",11/4/2023
Sherlock Holmes The Awakened - The Whispered Dreams Side Quest Pack (English/Chinese/Korean Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA08069_00-THEAWAKENEDDLCSQ,50%,HK$108.00,HK$54.00,14/2/2024 03:59 PM UTC,5,1,"Horror, Adventure",11/4/2023
"The Lucid Dreamer Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01772_00-BTHELUCIDDREAMER,85%,HK$638.00,HK$95.70,14/2/2024 03:59 PM UTC,3.82,403,"Adventure, Horror, Action",26/5/2022
"The Sinking City PS5 Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-2527416918830591,85%,HK$468.00,HK$70.20,14/2/2024 03:59 PM UTC,3.82,403,"Adventure, Horror, Action",18/2/2021
Sherlock Holmes Chapter One - Victorian Starter Pack (English/Chinese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-CUSA17784_00-DLC20SHCO0000000,,,Not available for purchase,,4.04,23,"Action, Adventure",28/4/2022
Sherlock Holmes Chapter One - Victorian Starter Pack (English/Chinese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01978_00-DLC20SHCO0000000,65%,HK$38.00,HK$13.30,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",28/4/2022
Worshippers of the Necronomicon (English/Chinese/Korean/Japanese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-5256384192541503,65%,HK$78.00,HK$27.30,14/2/2024 03:59 PM UTC,0,No,Adventure,18/2/2021
DEAD OR ALIVE 5 Last Round full game (English/Chinese/Korean/Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA01207_00-ASIA000000000000,50%,HK$310.00,HK$155.00,14/2/2024 03:59 PM UTC,4.35,136k,Fighting,17/2/2015
Last Round Naotora Ii Content (English/Chinese/Korean/Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA01208_00-ASIA000000001263,50%,HK$226.00,HK$113.00,14/2/2024 03:59 PM UTC,4.33,3,Fighting,22/1/2018
SAMURAI WARRIORS 4 full game (Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA00771_00-ASIAHGEXEC000000,50%,HK$497.00,HK$248.50,14/2/2024 03:59 PM UTC,4.65,3.8k,Action,4/9/2014
SAMURAI WARRIORS 4 full game (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA00919_00-ASIAEC0000000000,50%,HK$465.00,HK$232.50,14/2/2024 03:59 PM UTC,4.65,3.8k,Action,22/10/2014
Samurai Warriors 4 Empires (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA03858_00-ASIA000000000000,50%,HK$387.00,HK$193.50,14/2/2024 03:59 PM UTC,4.46,1.5k,Action,16/3/2016
Samurai Warriors 4 Empires (Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA02898_00-ASIAEC0000000000,50%,HK$405.00,HK$202.50,14/2/2024 03:59 PM UTC,4.46,1.5k,Action,17/9/2015
SAMURAI WARRIORS 4 - II (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA02540_00-0000000000000001,50%,HK$438.00,HK$219.00,14/2/2024 03:59 PM UTC,4.6,2.1k,Action,25/6/2015
SAMURAI WARRIORS 4 - II full game (Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA01506_00-ASIA000000000000,50%,HK$438.00,HK$219.00,14/2/2024 03:59 PM UTC,4.6,2.1k,Action,12/2/2015
SAMURAI WARRIORS 4-II (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA02860_00-ASIA000000000001,50%,HK$387.00,HK$193.50,14/2/2024 03:59 PM UTC,4.6,2.1k,Action,30/9/2015
SAMURAI WARRIORS 5 (Traditional Chinese),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA24097_00-ORIGINGAME000000,50%,HK$528.00,HK$264.00,14/2/2024 03:59 PM UTC,4.3,1.3k,Action,23/6/2021
SAMURAI WARRIORS 5 (English),KOEI TECMO America,https://store.playstation.com/en-hk/product/UP4108-CUSA24099_00-ORIGINGAME000000,50%,HK$528.00,HK$264.00,14/2/2024 03:59 PM UTC,4.3,1.3k,Action,26/7/2021
SAMURAI WARRIORS 5 Digital Deluxe Edition (English),KOEI TECMO America,https://store.playstation.com/en-hk/product/UP4108-CUSA24099_00-SENGOKUMUSOU5DDX,50%,HK$792.00,HK$396.00,14/2/2024 03:59 PM UTC,4.3,1.3k,Action,26/7/2021
SAMURAI WARRIORS 5 Digital Deluxe Edition (Traditional Chinese),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA24097_00-SENGOKUMUSOU5DDX,50%,HK$792.00,HK$396.00,14/2/2024 03:59 PM UTC,4.3,1.3k,Action,23/6/2021
Samurai Warriors Sanada Maru (Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA05992_00-ASIA000000000000,60%,HK$439.00,HK$175.60,14/2/2024 03:59 PM UTC,4.68,719,Action,23/11/2016
SAMURAI WARRIORS: Spirit of Sanada (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA07830_00-RIVERGAME0000000,60%,HK$461.00,HK$184.40,14/2/2024 03:59 PM UTC,4.68,719,Action,30/3/2017
SAMURAI WARRIORS: Spirit of Sanada (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA08011_00-ASIARGAME0000000,60%,HK$388.00,HK$155.20,14/2/2024 03:59 PM UTC,4.68,719,Action,24/5/2017
WARRIORS ALL-STARS (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA08090_00-ASIASTARGAMEUS00,75%,HK$467.00,HK$116.75,14/2/2024 03:59 PM UTC,4.21,1.2k,Action,29/8/2017
MUSOU Stars (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA07471_00-ASIAPLACEHOLDER0,75%,HK$461.00,HK$115.25,14/2/2024 03:59 PM UTC,4.21,1.2k,Action,30/3/2017
WARRIORS OROCHI 3 Ultimate full game (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA00907_00-OR2ULGAMETW00000,50%,HK$528.00,HK$264.00,14/2/2024 03:59 PM UTC,4.71,7k,"Action, Action",30/7/2014
WARRIORS OROCHI 3 Ultimate full game (Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA00582_00-ASIAOR2ULGAMEJP0,50%,HK$528.00,HK$264.00,14/2/2024 03:59 PM UTC,4.71,7k,Action,25/6/2014
WARRIORS OROCHI 3 Ultimate full game (English),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/EP4108-CUSA00661_00-ASIAPSNBONUS0000,50%,HK$528.00,HK$264.00,14/2/2024 03:59 PM UTC,4.71,7k,Action,3/9/2014
WARRIORS OROCHI 4 Ultimate (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-ASIAWP0000000000,40%,HK$528.00,HK$316.80,14/2/2024 03:59 PM UTC,4.57,3.2k,"Action, Action",18/12/2019
WARRIORS OROCHI 4 Ultimate (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000070,40%,HK$528.00,HK$316.80,14/2/2024 03:59 PM UTC,4.57,3.2k,"Action, Action",16/2/2020
WARRIORS OROCHI 4 Ultimate Upgrade Pack Deluxe Edition (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000073,40%,HK$392.00,HK$235.20,14/2/2024 03:59 PM UTC,4.25,8,Action,17/2/2020
WARRIORS OROCHI 4 Ultimate Upgrade Pack Deluxe Edition (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-ASIAPD0000000000,40%,HK$406.00,HK$243.60,14/2/2024 03:59 PM UTC,4.52,33,Action,19/12/2019
WARRIORS OROCHI 4 Ultimate Deluxe Edition (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-ASIAWD0000000000,40%,HK$616.00,HK$369.60,14/2/2024 03:59 PM UTC,4.57,3.2k,"Action, Action",18/12/2019
WARRIORS OROCHI 4 Ultimate Deluxe Edition (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000071,40%,HK$616.00,HK$369.60,14/2/2024 03:59 PM UTC,4.57,3.2k,"Action, Action",16/2/2020
"Castlevania Advance Collection (English, Japanese)",Konami Digital Entertainment Co.,https://store.playstation.com/en-hk/product/JP0101-CUSA28357_00-CASTLEVANIAGAMES,40%,HK$154.00,HK$92.40,14/2/2024 03:59 PM UTC,4.77,989,Action,24/9/2021
Castlevania Anniversary Collection (Japanese Ver.),Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/JP0101-CUSA15091_00-ASIA000000000000,80%,HK$212.00,HK$42.40,14/2/2024 03:59 PM UTC,4.69,2.2k,Action,15/5/2019
Castlevania Anniversary Collection (English Ver.),Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/UP0101-CUSA15109_00-ASIA000000000000,80%,HK$157.00,HK$31.40,14/2/2024 03:59 PM UTC,4.69,2.2k,Action,16/5/2019
Castlevania Requiem:Symphony of the Night ＆ Rondo of Blood (English Ver.),Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/UP0101-CUSA13434_00-ASIA000000000000,80%,HK$156.00,HK$31.20,14/2/2024 03:59 PM UTC,4.68,9.2k,Action,29/10/2018
Castlevania Requiem:Symphony of the Night ＆ Rondo of Blood (Japanese Ver.),Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/JP0101-CUSA13783_00-ASIA000000000000,80%,HK$156.00,HK$31.20,14/2/2024 03:59 PM UTC,4.68,9.2k,Action,29/10/2018
Contra Anniversary Collection (English),Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/EP0101-CUSA15488_00-ASIA000000000000,80%,HK$157.00,HK$31.40,14/2/2024 03:59 PM UTC,4.31,1.9k,Action,12/6/2019
CONTRA: ROGUE CORPS (English/Chinese/Korean Ver.),Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/UP0101-CUSA15024_00-ASIAFULLGAME0000,80%,HK$265.00,HK$53.00,14/2/2024 03:59 PM UTC,3.43,1k,Action,24/9/2019
"SUPER BOMBERMAN R 2 PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Konami,https://store.playstation.com/en-hk/product/EP0101-PPSA07191_00-SUPERBOMBERMANR2,40%,HK$333.00,HK$199.80,14/2/2024 03:59 PM UTC,3.62,115,"Action, Party",13/9/2023
"Teenage Mutant Ninja Turtles: The Cowabunga Collection PS4 & PS5 (English, Japanese)",Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/HP0101-PPSA07184_00-TMNTCOWABUNGAXXX,40%,HK$267.00,HK$160.20,14/2/2024 03:59 PM UTC,4.63,704,"Fighting, Action",30/8/2022
"Kona II: Brume (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Prime Matter,https://store.playstation.com/en-hk/product/EP6713-PPSA05385_00-KONA2KOCHPS5EU00,30%,HK$238.00,HK$166.60,14/2/2024 03:59 PM UTC,4.57,113,Adventure,18/10/2023
"Let's Sing ABBA (English, Japanese)",Ravenscourt,https://store.playstation.com/en-hk/product/UP3763-CUSA33139_00-LSABBA00USA00PS4,50%,HK$308.00,HK$154.00,14/2/2024 03:59 PM UTC,4.12,17,Music/Rhythm,4/10/2022
Let's Sing Queen (English),Ravenscourt,https://store.playstation.com/en-hk/product/EP3617-CUSA19526_00-LSQUEENGAME00000,50%,HK$308.00,HK$154.00,14/2/2024 03:59 PM UTC,4.44,25,Unique,1/10/2020
Mighty No. 9 - Ray Expansion (English/Japanese Ver.),PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA02243_00-ASIA000000000003,85%,HK$41.00,HK$6.15,14/2/2024 03:59 PM UTC,4.83,6,Action,21/6/2016
Mighty No. 9 - Retro Hero (English/Japanese Ver.),PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA02243_00-ASIA000000000006,85%,HK$23.00,HK$3.45,14/2/2024 03:59 PM UTC,0,No,Action,24/8/2016
"Pathfinder: Kingmaker - Definitive Edition (Simplified Chinese, English, Japanese)",Deep Silver,https://store.playstation.com/en-hk/product/EP4062-CUSA15041_00-KINGMAKER0000000,80%,HK$308.00,HK$61.60,14/2/2024 03:59 PM UTC,3.83,1.7k,Role Playing Games,17/8/2020
"PAYDAY 3 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",PLAION,https://store.playstation.com/en-hk/product/UP8268-PPSA14410_00-PAYDAY3FULLGAME0,33%,HK$310.00,HK$207.70,14/2/2024 03:59 PM UTC,3.27,5.6k,"Action, Shooter",21/9/2023
"PAYDAY 3: Gold Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",PLAION,https://store.playstation.com/en-hk/product/UP8268-PPSA14410_00-PAYDAY3GOLDSIEA0,33%,HK$705.00,HK$472.35,14/2/2024 03:59 PM UTC,3.27,5.6k,"Action, Shooter",21/9/2023
"Relicta (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Ravenscourt,https://store.playstation.com/en-hk/product/EP3617-CUSA17918_00-ERELICTAMAINRV00,80%,HK$149.00,HK$29.80,14/2/2024 03:59 PM UTC,4.11,174,Puzzle,4/8/2020
Wasteland 3 (English),PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA13339_00-WL3EUDEEPS000000,80%,HK$308.00,HK$61.60,14/2/2024 03:59 PM UTC,4.25,1.8k,Role Playing Games,27/8/2020
"Alice Gear AegisCS~Concerto of Simulatrix~ PS4 & PS5 (Simplified Chinese, Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA07180_00-ALICEGEARAEGISP5,50%,HK$398.00,HK$199.00,14/2/2024 03:59 PM UTC,4.15,78,Action,7/9/2022
Catherine Full Body (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA14833_00-ASIAFULLGAME0000,60%,HK$428.00,HK$171.20,14/2/2024 03:59 PM UTC,4.73,3k,Action,25/4/2019
Catherine Fullbody PS Store Glamourous Edition (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA14833_00-ASIADX0000000000,60%,HK$728.00,HK$291.20,14/2/2024 03:59 PM UTC,4.73,3k,Action,25/4/2019
CLOSED NIGHTMARE (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12334_00-CLOSEDNIGHTMARE0,60%,HK$428.00,HK$171.20,14/2/2024 03:59 PM UTC,3.1,39,Adventure,19/7/2018
Company of Heroes 3 (English),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA03261_00-COMPANYOFHEROES3,30%,HK$418.00,HK$292.60,14/2/2024 03:59 PM UTC,4.07,628,Strategy,30/5/2023
Company of Heroes 3: Premium Edition (English),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA03261_00-PREMIUMEDITION00,30%,HK$558.00,HK$390.60,14/2/2024 03:59 PM UTC,4.07,628,Strategy,30/5/2023
Coven and Labyrinth of Refrain (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA09271_00-ASIAPLACEHOLDER0,60%,HK$398.00,HK$159.20,14/2/2024 03:59 PM UTC,4.8,791,Adventure,28/9/2017
"DARIUSBURST ANOTHER CHRONICLE EX+ (Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA25934_00-DARIUSBURSTACE00,60%,HK$278.00,HK$111.20,14/2/2024 03:59 PM UTC,4.71,45,Shooter,17/3/2021
DESTINY CONNECT (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA14719_00-0000000000000000,60%,HK$385.00,HK$154.00,14/2/2024 03:59 PM UTC,4.38,87,Role Playing Games,30/5/2019
DISGAEA Refine (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12391_00-DISGAEA1HDPS4000,60%,HK$428.00,HK$171.20,14/2/2024 03:59 PM UTC,4.59,331,Role Playing Games,9/8/2018
"Empire of Sin (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA25371_00-EMPIREOFSINAS001,30%,HK$298.00,HK$208.60,14/2/2024 03:59 PM UTC,3.63,1.3k,Unique,24/2/2021
Funifuni set (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12281_00-DLCSET0000000001,55%,HK$262.00,HK$117.90,14/2/2024 03:59 PM UTC,5,2,Action,31/1/2019
"G-Darius HD (Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA25933_00-GDARIUSHD0000000,60%,HK$278.00,HK$111.20,14/2/2024 03:59 PM UTC,4.77,70,Shooter,17/3/2021
Hakoniwa Company Works (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA09533_00-ASIAPLACEHOLDER0,60%,HK$398.00,HK$159.20,14/2/2024 03:59 PM UTC,3.07,102,Role Playing Games,30/11/2017
HUMANKIND™ Heritage Edition PS4 & PS5 (English),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA06186_00-EUHKHERITAGEEDTN,50%,HK$398.00,HK$199.00,14/2/2024 03:59 PM UTC,3.62,263,"Strategy, Simulation",22/8/2023
HUMANKIND™ PS4 & PS5 (English),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA06186_00-HUMANKINDEU00000,50%,HK$328.00,HK$164.00,14/2/2024 03:59 PM UTC,3.62,263,"Strategy, Simulation",22/8/2023
SEGA Mega Drive Classics (English),SEGA CORPORATION,https://store.playstation.com/en-hk/product/EP0177-CUSA09771_00-ASIA000000000000,70%,HK$228.00,HK$68.40,14/2/2024 03:59 PM UTC,4.23,3.2k,Arcade,3/8/2018
"SENRAN KAGURA Burst Re:Newal (Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA11307_00-ASIAPLACEHOLDER0,55%,HK$458.00,HK$206.10,14/2/2024 03:59 PM UTC,4.71,1.8k,Action,17/5/2018
"SENRAN KAGURA Burst Re:Newal NyuNyu PS Store Special Pack (Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA11307_00-ASIAPLACEHOLDER1,60%,HK$558.00,HK$223.20,14/2/2024 03:59 PM UTC,4.71,1.8k,Action,17/5/2018
SNK HEROINES Tag Team Frenzy (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12571_00-SNKHEROINESPS400,70%,HK$328.00,HK$98.40,14/2/2024 03:59 PM UTC,4.23,494,"Action, Fighting",5/9/2018
"Sonic Colors: Ultimate (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-CUSA19429_00-SONICCOLORSULTIM,60%,HK$298.00,HK$119.20,14/2/2024 03:59 PM UTC,4.22,2.4k,Action,8/9/2021
SONIC FORCES (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA08984_00-ASIAPLACEHOLDER0,80%,HK$338.00,HK$67.60,14/2/2024 03:59 PM UTC,4.09,35k,"Action, Role Playing Games",7/11/2017
"Sonic Frontiers PS4&PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-PPSA06388_00-SONICRANGERS0000,60%,HK$338.00,HK$135.20,14/2/2024 03:59 PM UTC,4.5,5.6k,Action,7/11/2022
